Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_1102,19.00,Female,"£30,724.00",18.00,West,Single,0.00,Employed,828.00,18.00,0
CUST_1103,51.00,Female,"£98,742.00",56.00,South,Divorced,3.00,Student,685.00,16.00,0
CUST_1104,44.00,Male,"£115,113.00",4.00,North,Widowed,3.00,Unemployed,344.00,0.00,1
CUST_1105,20.00,Female,"£146,570.00",48.00,East,Single,3.00,Employed,687.00,17.00,1
CUST_1106,62.00,Male,"£119,984.00",81.00,West,Married,4.00,Retired,356.00,15.00,0
CUST_1107,20.00,Female,"£28,781.00",44.00,East,Single,3.00,Student,571.00,13.00,0
CUST_1108,35.00,Male,"£37,719.00",68.00,North,Widowed,4.00,Retired,450.00,3.00,0
CUST_1109,53.00,Male,"£97,780.00",87.00,North,Divorced,0.00,Unemployed,544.00,14.00,0
CUST_1110,20.00,Male,"£149,062.00",52.00,East,Married,2.00,Student,647.00,0.00,0
CUST_1111,33.00,Female,"£27,720.00",48.00,North,Widowed,3.00,Retired,687.00,8.00,0
CUST_1112,47.00,Female,"£134,409.00",39.00,North,Divorced,4.00,Retired,578.00,12.00,1
CUST_1113,30.00,Male,"£88,283.00",86.00,North,Widowed,1.00,Employed,629.00,8.00,0
CUST_1114,52.00,Male,"£142,011.00",40.00,North,Married,2.00,Student,805.00,11.00,0
CUST_1115,29.00,Female,"£47,171.00",23.00,West,Divorced,2.00,Retired,559.00,17.00,0
CUST_1116,36.00,Female,"£118,639.00",23.00,North,Widowed,2.00,Retired,625.00,4.00,0
CUST_1117,50.00,Female,"£63,840.00",87.00,West,Divorced,2.00,Employed,404.00,17.00,0
CUST_1118,60.00,Male,"£139,397.00",29.00,South,Married,3.00,Student,327.00,2.00,1
CUST_1119,66.00,Female,"£55,102.00",45.00,South,Widowed,0.00,Employed,358.00,7.00,0
CUST_1120,65.00,Male,"£86,502.00",44.00,South,Divorced,0.00,Student,319.00,7.00,1
CUST_1121,27.00,Male,"£132,999.00",46.00,South,Married,3.00,Employed,620.00,17.00,0
CUST_1122,53.00,Male,"£102,612.00",82.00,East,Widowed,4.00,Student,833.00,19.00,0
CUST_1123,55.00,Female,"£81,477.00",60.00,South,Married,3.00,Unemployed,384.00,14.00,1
CUST_1124,45.00,Male,"£33,101.00",14.00,North,Widowed,2.00,Student,362.00,10.00,0
CUST_1125,68.00,Male,"£99,411.00",76.00,West,Single,2.00,Employed,350.00,19.00,0
CUST_1126,25.00,Female,"£101,603.00",71.00,West,Divorced,3.00,Retired,519.00,2.00,1
CUST_1127,38.00,Male,"£49,640.00",72.00,West,Divorced,4.00,Employed,753.00,10.00,0
CUST_1128,35.00,Male,"£67,827.00",23.00,East,Divorced,4.00,Student,342.00,16.00,0
CUST_1129,57.00,Female,"£68,272.00",47.00,South,Widowed,1.00,Student,752.00,19.00,1
CUST_1130,51.00,Female,"£65,604.00",8.00,North,Divorced,1.00,Employed,457.00,9.00,0
CUST_1131,57.00,Male,"£37,891.00",79.00,East,Married,1.00,Retired,320.00,10.00,1
CUST_1132,43.00,Female,"£124,470.00",91.00,West,Divorced,2.00,Employed,657.00,13.00,0
CUST_1133,20.00,Male,"£144,451.00",97.00,East,Single,2.00,Student,368.00,6.00,0
CUST_1134,27.00,Male,"£148,887.00",29.00,East,Married,3.00,Student,327.00,18.00,1
CUST_1135,25.00,Female,"£145,859.00",70.00,East,Married,3.00,Unemployed,441.00,4.00,0
CUST_1136,51.00,Male,"£98,006.00",23.00,South,Single,3.00,Employed,616.00,4.00,0
CUST_1137,19.00,Male,"£33,487.00",21.00,South,Widowed,3.00,Retired,508.00,1.00,0
CUST_1138,40.00,Male,"£99,414.00",44.00,West,Married,3.00,Unemployed,626.00,12.00,0
CUST_1139,45.00,Female,"£27,807.00",96.00,South,Married,2.00,Employed,311.00,8.00,0
CUST_1140,64.00,Male,"£91,168.00",21.00,South,Single,4.00,Retired,550.00,16.00,0
CUST_1141,40.00,Male,"£88,028.00",48.00,East,Divorced,1.00,Retired,661.00,13.00,0
CUST_1142,65.00,Female,"£46,214.00",30.00,South,Married,2.00,Employed,821.00,13.00,0
CUST_1143,30.00,Female,"£70,725.00",1.00,North,Married,0.00,Student,755.00,17.00,1
CUST_1144,69.00,Female,"£100,462.00",26.00,West,Married,0.00,Student,525.00,3.00,0
CUST_1145,56.00,Female,"£82,420.00",55.00,South,Widowed,3.00,Retired,356.00,4.00,1
CUST_1146,53.00,Female,"£38,039.00",8.00,South,Divorced,1.00,Unemployed,734.00,11.00,0
CUST_1147,55.00,Female,"£146,249.00",53.00,East,Divorced,3.00,Employed,605.00,19.00,1
CUST_1148,62.00,Female,"£54,531.00",25.00,South,Single,2.00,Retired,619.00,7.00,1
CUST_1149,51.00,Female,"£138,676.00",30.00,West,Married,3.00,Retired,670.00,10.00,0
CUST_1150,26.00,Female,"£41,085.00",28.00,North,Single,2.00,Employed,390.00,10.00,1
CUST_1151,69.00,Male,"£20,951.00",68.00,South,Widowed,3.00,Employed,355.00,4.00,0
CUST_1152,58.00,Female,"£57,606.00",87.00,West,Widowed,3.00,Retired,553.00,18.00,1
CUST_1153,61.00,Female,"£20,355.00",18.00,West,Divorced,3.00,Unemployed,758.00,2.00,0
CUST_1154,25.00,Female,"£75,443.00",26.00,South,Widowed,4.00,Unemployed,825.00,18.00,0
CUST_1155,32.00,Female,"£54,132.00",5.00,South,Married,3.00,Unemployed,306.00,12.00,0
CUST_1156,50.00,Male,"£68,103.00",45.00,East,Married,2.00,Employed,562.00,5.00,0
CUST_1157,35.00,Male,"£120,717.00",46.00,South,Widowed,3.00,Unemployed,522.00,19.00,1
CUST_1158,24.00,Female,"£139,499.00",9.00,West,Divorced,2.00,Retired,399.00,3.00,0
CUST_1159,34.00,Female,"£116,886.00",97.00,South,Single,0.00,Unemployed,799.00,2.00,1
CUST_1160,29.00,Male,"£87,795.00",51.00,East,Divorced,1.00,Student,541.00,5.00,0
CUST_1161,43.00,Male,"£72,421.00",96.00,East,Married,4.00,Student,574.00,0.00,0
CUST_1162,38.00,Female,"£63,829.00",76.00,North,Single,2.00,Retired,535.00,2.00,1
CUST_1163,18.00,Male,"£48,973.00",63.00,South,Single,1.00,Unemployed,812.00,10.00,0
CUST_1164,49.00,Female,"£144,921.00",43.00,North,Married,0.00,Unemployed,465.00,14.00,0
CUST_1165,18.00,Female,"£144,212.00",45.00,East,Married,1.00,Employed,376.00,16.00,0
CUST_1166,22.00,Male,"£70,297.00",66.00,North,Married,0.00,Employed,435.00,7.00,0
CUST_1167,34.00,Female,"£83,413.00",33.00,North,Widowed,4.00,Employed,376.00,0.00,0
CUST_1168,25.00,Male,"£74,097.00",23.00,West,Single,4.00,Unemployed,387.00,17.00,1
CUST_1169,37.00,Male,"£47,066.00",76.00,East,Married,3.00,Employed,602.00,18.00,1
CUST_1170,64.00,Male,"£121,777.00",92.00,West,Divorced,3.00,Unemployed,469.00,13.00,1
CUST_1171,42.00,Male,"£53,123.00",64.00,North,Widowed,2.00,Unemployed,374.00,13.00,0
CUST_1172,51.00,Female,"£129,661.00",37.00,South,Divorced,4.00,Retired,313.00,19.00,0
CUST_1173,27.00,Female,"£81,280.00",75.00,West,Single,2.00,Employed,415.00,11.00,0
CUST_1174,57.00,Male,"£132,821.00",77.00,North,Widowed,0.00,Unemployed,361.00,3.00,0
CUST_1175,39.00,Male,"£27,222.00",36.00,North,Married,1.00,Retired,625.00,3.00,0
CUST_1176,46.00,Male,"£144,891.00",31.00,East,Single,2.00,Unemployed,337.00,9.00,0
CUST_1177,54.00,Male,"£132,142.00",28.00,East,Widowed,0.00,Retired,844.00,9.00,0
CUST_1178,48.00,Female,"£69,898.00",52.00,East,Single,0.00,Student,483.00,17.00,0
CUST_1179,36.00,Female,"£51,383.00",5.00,East,Widowed,4.00,Student,467.00,0.00,0
CUST_1180,67.00,Female,"£41,865.00",5.00,West,Married,4.00,Retired,750.00,4.00,1
CUST_1181,43.00,Female,"£114,453.00",26.00,North,Widowed,0.00,Student,594.00,10.00,0
CUST_1182,57.00,Female,"£51,389.00",29.00,South,Married,3.00,Student,691.00,5.00,0
CUST_1183,68.00,Male,"£86,868.00",56.00,East,Single,0.00,Employed,694.00,19.00,0
CUST_1184,24.00,Female,"£54,336.00",99.00,East,Single,4.00,Student,678.00,16.00,1
CUST_1185,23.00,Female,"£140,106.00",6.00,West,Divorced,1.00,Retired,731.00,4.00,1
CUST_1186,26.00,Female,"£115,859.00",13.00,East,Married,2.00,Employed,475.00,11.00,1
CUST_1187,38.00,Female,"£123,948.00",12.00,South,Single,0.00,Unemployed,496.00,19.00,0
CUST_1188,54.00,Male,"£22,848.00",4.00,North,Single,4.00,Employed,487.00,6.00,1
CUST_1189,36.00,Female,"£130,554.00",4.00,South,Single,1.00,Retired,762.00,11.00,0
CUST_1190,40.00,Female,"£76,711.00",58.00,North,Married,3.00,Unemployed,610.00,1.00,0
CUST_1191,47.00,Male,"£75,826.00",14.00,North,Widowed,2.00,Retired,715.00,1.00,1
CUST_1192,61.00,Female,"£87,677.00",75.00,South,Widowed,3.00,Unemployed,732.00,7.00,0
CUST_1193,22.00,Male,"£106,890.00",16.00,South,Divorced,1.00,Retired,730.00,11.00,1
CUST_1194,27.00,Female,"£89,382.00",13.00,South,Divorced,0.00,Retired,727.00,4.00,0
CUST_1195,28.00,Male,"£91,020.00",25.00,East,Single,2.00,Student,489.00,3.00,1
CUST_1196,60.00,Male,"£65,787.00",63.00,East,Married,2.00,Employed,302.00,13.00,0
CUST_1197,41.00,Female,"£84,751.00",55.00,East,Widowed,1.00,Employed,603.00,9.00,1
CUST_1198,29.00,Female,"£59,165.00",79.00,East,Married,2.00,Student,665.00,10.00,0
CUST_1199,47.00,Male,"£147,434.00",64.00,West,Married,2.00,Employed,430.00,8.00,1
CUST_1200,37.00,Male,"£61,900.00",85.00,West,Married,1.00,Unemployed,408.00,4.00,0
CUST_1201,19.00,Male,"£144,580.00",81.00,North,Divorced,2.00,Student,666.00,3.00,0
CUST_1202,35.00,Male,"£45,214.00",74.00,East,Divorced,1.00,Student,474.00,5.00,1
CUST_1203,18.00,Male,"£87,645.00",22.00,South,Widowed,1.00,Student,345.00,4.00,0
CUST_1204,35.00,Male,"£131,478.00",35.00,North,Divorced,1.00,Unemployed,800.00,9.00,0
CUST_1205,29.00,Male,"£118,414.00",18.00,West,Widowed,1.00,Retired,340.00,1.00,0
CUST_1206,44.00,Female,"£113,015.00",76.00,South,Single,1.00,Employed,510.00,9.00,1
CUST_1207,60.00,Male,"£72,821.00",31.00,East,Single,1.00,Retired,478.00,6.00,1
CUST_1208,64.00,Male,"£72,330.00",92.00,West,Single,0.00,Retired,421.00,14.00,1
CUST_1209,53.00,Male,"£55,410.00",47.00,South,Divorced,2.00,Retired,360.00,16.00,0
CUST_1210,30.00,Female,"£126,649.00",87.00,South,Single,2.00,Student,789.00,6.00,0
CUST_1211,29.00,Male,"£102,347.00",71.00,West,Married,2.00,Unemployed,632.00,13.00,0
CUST_1212,51.00,Female,"£33,758.00",21.00,North,Single,4.00,Student,612.00,5.00,1
CUST_1213,57.00,Female,"£108,671.00",33.00,South,Single,2.00,Employed,835.00,4.00,1
CUST_1214,22.00,Male,"£128,648.00",98.00,South,Widowed,4.00,Retired,796.00,13.00,0
CUST_1215,35.00,Female,"£95,929.00",27.00,South,Divorced,4.00,Retired,809.00,11.00,0
CUST_1216,31.00,Male,"£84,409.00",72.00,West,Single,0.00,Unemployed,556.00,8.00,1
CUST_1217,52.00,Male,"£24,047.00",73.00,North,Married,0.00,Student,325.00,0.00,0
CUST_1218,22.00,Female,"£136,403.00",2.00,East,Widowed,2.00,Student,523.00,3.00,0
CUST_1219,34.00,Female,"£50,995.00",21.00,West,Divorced,3.00,Unemployed,558.00,12.00,0
CUST_1220,28.00,Female,"£98,957.00",94.00,South,Divorced,1.00,Employed,610.00,10.00,0
CUST_1221,62.00,Male,"£106,848.00",30.00,South,Divorced,2.00,Retired,758.00,18.00,0
CUST_1222,31.00,Female,"£52,010.00",89.00,East,Divorced,4.00,Student,311.00,8.00,1
CUST_1223,67.00,Female,"£88,478.00",11.00,West,Single,4.00,Student,686.00,10.00,1
CUST_1224,50.00,Male,"£85,537.00",36.00,East,Married,4.00,Student,766.00,15.00,0
CUST_1225,65.00,Male,"£71,044.00",40.00,North,Single,1.00,Unemployed,359.00,11.00,0
CUST_1226,46.00,Male,"£69,195.00",60.00,West,Married,2.00,Unemployed,501.00,16.00,0
CUST_1227,50.00,Female,"£147,636.00",26.00,West,Single,4.00,Retired,517.00,1.00,1
CUST_1228,27.00,Male,"£116,089.00",72.00,West,Married,4.00,Employed,678.00,5.00,0
CUST_1229,21.00,Female,"£93,915.00",56.00,North,Married,1.00,Unemployed,750.00,16.00,0
CUST_1230,56.00,Female,"£121,350.00",92.00,North,Single,0.00,Student,557.00,7.00,1
CUST_1231,67.00,Male,"£144,626.00",85.00,East,Single,3.00,Employed,724.00,15.00,0
CUST_1232,60.00,Male,"£28,184.00",10.00,South,Divorced,4.00,Employed,303.00,7.00,0
CUST_1233,43.00,Male,"£113,850.00",83.00,East,Divorced,3.00,Unemployed,486.00,7.00,1
CUST_1234,20.00,Male,"£127,645.00",40.00,South,Divorced,4.00,Student,760.00,4.00,0
CUST_1235,42.00,Male,"£61,630.00",21.00,West,Divorced,0.00,Student,446.00,15.00,0
CUST_1236,30.00,Male,"£86,847.00",66.00,East,Married,2.00,Unemployed,814.00,15.00,0
CUST_1237,35.00,Male,"£64,724.00",84.00,South,Married,0.00,Unemployed,446.00,14.00,0
CUST_1238,34.00,Male,"£92,442.00",77.00,North,Single,3.00,Employed,849.00,14.00,0
CUST_1239,47.00,Male,"£112,278.00",62.00,East,Divorced,4.00,Retired,825.00,0.00,1
CUST_1240,65.00,Male,"£47,700.00",84.00,South,Married,1.00,Employed,536.00,5.00,0
CUST_1241,48.00,Male,"£75,320.00",10.00,South,Widowed,0.00,Employed,423.00,3.00,0
CUST_1242,35.00,Female,"£38,306.00",28.00,West,Widowed,1.00,Unemployed,308.00,13.00,0
CUST_1243,55.00,Female,"£42,355.00",96.00,East,Single,2.00,Unemployed,782.00,2.00,0
CUST_1244,28.00,Female,"£56,655.00",9.00,North,Married,2.00,Employed,637.00,3.00,0
CUST_1245,66.00,Female,"£43,720.00",55.00,West,Single,0.00,Student,660.00,7.00,0
CUST_1246,37.00,Male,"£104,887.00",46.00,East,Single,1.00,Unemployed,623.00,6.00,1
CUST_1247,35.00,Male,"£111,373.00",31.00,East,Divorced,0.00,Employed,789.00,11.00,1
CUST_1248,28.00,Female,"£68,393.00",70.00,East,Divorced,4.00,Student,520.00,7.00,0
CUST_1249,36.00,Male,"£47,753.00",48.00,South,Married,2.00,Unemployed,564.00,19.00,1
CUST_1250,50.00,Male,"£20,567.00",82.00,South,Single,3.00,Employed,352.00,5.00,1
CUST_1251,42.00,Female,"£84,447.00",12.00,South,Married,4.00,Student,380.00,10.00,1
CUST_1252,44.00,Male,"£109,127.00",10.00,South,Widowed,2.00,Employed,326.00,1.00,1
CUST_1253,66.00,Male,"£35,895.00",7.00,West,Widowed,2.00,Retired,477.00,11.00,0
CUST_1254,33.00,Male,"£140,182.00",38.00,North,Widowed,3.00,Unemployed,574.00,7.00,0
CUST_1255,33.00,Female,"£82,207.00",16.00,West,Single,4.00,Employed,726.00,3.00,0
CUST_1256,38.00,Female,"£130,240.00",4.00,South,Married,2.00,Retired,848.00,7.00,0
CUST_1257,43.00,Male,"£44,193.00",1.00,North,Single,0.00,Unemployed,541.00,3.00,0
CUST_1258,57.00,Male,"£131,337.00",89.00,East,Married,0.00,Student,738.00,3.00,0
CUST_1259,66.00,Male,"£118,913.00",61.00,North,Widowed,2.00,Unemployed,709.00,8.00,0
CUST_1260,49.00,Female,"£117,728.00",93.00,West,Widowed,3.00,Retired,421.00,1.00,0
CUST_1261,34.00,Female,"£101,829.00",75.00,South,Widowed,3.00,Student,675.00,5.00,1
CUST_1262,59.00,Female,"£62,786.00",21.00,West,Married,0.00,Unemployed,458.00,2.00,0
CUST_1263,24.00,Female,"£20,824.00",54.00,North,Single,0.00,Student,434.00,12.00,0
CUST_1264,59.00,Female,"£81,600.00",88.00,East,Divorced,4.00,Retired,363.00,17.00,0
CUST_1265,60.00,Female,"£79,030.00",15.00,South,Married,1.00,Unemployed,696.00,19.00,1
CUST_1266,61.00,Female,"£92,096.00",67.00,East,Divorced,3.00,Employed,702.00,12.00,0
CUST_1267,55.00,Male,"£134,791.00",88.00,East,Widowed,0.00,Employed,766.00,9.00,1
CUST_1268,37.00,Female,"£36,074.00",64.00,West,Divorced,3.00,Unemployed,458.00,19.00,1
CUST_1269,33.00,Male,"£138,008.00",61.00,North,Divorced,4.00,Retired,554.00,2.00,0
CUST_1270,46.00,Female,"£104,860.00",90.00,North,Divorced,0.00,Retired,300.00,11.00,0
CUST_1271,44.00,Male,"£47,240.00",47.00,North,Single,1.00,Student,362.00,8.00,0
CUST_1272,61.00,Male,"£77,357.00",67.00,West,Single,0.00,Student,507.00,11.00,0
CUST_1273,40.00,Male,"£79,514.00",35.00,West,Single,1.00,Retired,724.00,1.00,0
CUST_1274,65.00,Female,"£49,727.00",22.00,South,Widowed,3.00,Retired,304.00,13.00,0
CUST_1275,54.00,Female,"£134,806.00",17.00,North,Widowed,3.00,Retired,429.00,14.00,1
CUST_1276,43.00,Male,"£113,494.00",87.00,East,Divorced,0.00,Unemployed,694.00,7.00,1
CUST_1277,68.00,Male,"£98,036.00",81.00,West,Single,3.00,Unemployed,418.00,0.00,1
CUST_1278,58.00,Female,"£130,122.00",20.00,North,Married,2.00,Employed,440.00,10.00,0
CUST_1279,23.00,Female,"£32,845.00",96.00,North,Married,4.00,Employed,794.00,11.00,1
CUST_1280,69.00,Male,"£28,375.00",96.00,North,Married,0.00,Student,519.00,13.00,0
CUST_1281,29.00,Female,"£76,626.00",77.00,North,Married,3.00,Employed,577.00,3.00,0
CUST_1282,45.00,Female,"£73,669.00",9.00,East,Married,0.00,Employed,835.00,19.00,0
CUST_1283,41.00,Male,"£147,623.00",89.00,South,Single,2.00,Retired,694.00,2.00,0
CUST_1284,31.00,Female,"£61,844.00",14.00,North,Single,3.00,Retired,520.00,16.00,1
CUST_1285,46.00,Male,"£43,604.00",70.00,West,Single,0.00,Retired,301.00,12.00,0
CUST_1286,19.00,Female,"£56,933.00",80.00,West,Married,1.00,Student,827.00,12.00,0
CUST_1287,26.00,Female,"£145,665.00",7.00,West,Widowed,1.00,Employed,536.00,17.00,0
CUST_1288,64.00,Female,"£119,574.00",86.00,East,Married,3.00,Unemployed,726.00,12.00,0
CUST_1289,18.00,Male,"£92,478.00",57.00,West,Widowed,4.00,Unemployed,301.00,14.00,1
CUST_1290,52.00,Male,"£65,630.00",50.00,West,Married,2.00,Retired,402.00,0.00,1
CUST_1291,48.00,Female,"£39,058.00",27.00,East,Single,1.00,Retired,365.00,0.00,0
CUST_1292,40.00,Female,"£24,599.00",28.00,North,Widowed,2.00,Employed,436.00,17.00,0
CUST_1293,67.00,Female,"£117,942.00",47.00,South,Widowed,0.00,Student,694.00,1.00,0
CUST_1294,50.00,Female,"£123,716.00",80.00,West,Divorced,2.00,Retired,582.00,17.00,0
CUST_1295,40.00,Male,"£36,421.00",84.00,South,Single,2.00,Unemployed,707.00,3.00,1
CUST_1296,69.00,Male,"£70,022.00",92.00,South,Widowed,4.00,Unemployed,779.00,11.00,0
CUST_1297,34.00,Male,"£99,211.00",84.00,South,Widowed,4.00,Student,707.00,14.00,0
CUST_1298,24.00,Male,"£98,697.00",53.00,South,Single,1.00,Retired,594.00,13.00,1
CUST_1299,30.00,Female,"£66,955.00",94.00,North,Widowed,0.00,Unemployed,717.00,15.00,0
CUST_1300,34.00,Male,"£139,126.00",31.00,East,Divorced,3.00,Retired,814.00,1.00,0
CUST_1301,42.00,Female,"£52,204.00",96.00,East,Widowed,3.00,Employed,346.00,8.00,0
CUST_1302,40.00,Female,"£72,161.00",87.00,East,Single,1.00,Unemployed,732.00,2.00,0
CUST_1303,33.00,Male,"£76,848.00",75.00,North,Widowed,4.00,Unemployed,598.00,17.00,0
CUST_1304,56.00,Female,"£107,606.00",54.00,North,Married,0.00,Retired,620.00,14.00,0
CUST_1305,29.00,Male,"£120,906.00",65.00,East,Widowed,1.00,Employed,306.00,17.00,0
CUST_1306,36.00,Female,"£66,494.00",25.00,West,Single,3.00,Retired,807.00,10.00,1
CUST_1307,50.00,Female,"£112,978.00",99.00,West,Divorced,3.00,Unemployed,676.00,3.00,0
CUST_1308,52.00,Male,"£116,852.00",72.00,East,Divorced,0.00,Student,843.00,0.00,0
CUST_1309,65.00,Male,"£92,227.00",27.00,West,Single,3.00,Student,544.00,3.00,0
CUST_1310,58.00,Female,"£77,430.00",98.00,South,Single,3.00,Retired,696.00,11.00,1
CUST_1311,38.00,Male,"£95,033.00",3.00,East,Divorced,1.00,Retired,402.00,5.00,1
CUST_1312,48.00,Female,"£110,614.00",89.00,North,Married,1.00,Employed,552.00,18.00,0
CUST_1313,45.00,Female,"£61,906.00",57.00,East,Married,0.00,Retired,832.00,9.00,1
CUST_1314,28.00,Female,"£146,279.00",82.00,West,Single,2.00,Student,383.00,19.00,0
CUST_1315,53.00,Male,"£109,755.00",38.00,West,Married,2.00,Student,438.00,18.00,0
CUST_1316,43.00,Female,"£117,896.00",73.00,South,Married,4.00,Student,629.00,13.00,0
CUST_1317,19.00,Female,"£34,367.00",53.00,North,Single,1.00,Student,554.00,3.00,1
CUST_1318,51.00,Female,"£147,794.00",94.00,South,Divorced,1.00,Unemployed,625.00,17.00,0
CUST_1319,30.00,Male,"£22,425.00",43.00,North,Single,0.00,Unemployed,667.00,16.00,0
CUST_1320,60.00,Male,"£148,350.00",98.00,North,Widowed,4.00,Student,776.00,9.00,1
CUST_1321,37.00,Female,"£57,426.00",64.00,North,Widowed,4.00,Retired,780.00,5.00,0
CUST_1322,35.00,Male,"£71,217.00",68.00,East,Married,3.00,Retired,310.00,13.00,0
CUST_1323,18.00,Male,"£24,374.00",80.00,West,Widowed,4.00,Employed,744.00,17.00,1
CUST_1324,23.00,Male,"£144,843.00",44.00,North,Widowed,3.00,Retired,677.00,1.00,0
CUST_1325,36.00,Male,"£127,434.00",99.00,East,Divorced,4.00,Employed,748.00,19.00,0
CUST_1326,55.00,Female,"£81,280.00",96.00,East,Married,0.00,Employed,439.00,16.00,1
CUST_1327,58.00,Female,"£74,105.00",14.00,North,Married,4.00,Retired,750.00,9.00,0
CUST_1328,42.00,Male,"£103,549.00",3.00,West,Divorced,2.00,Unemployed,486.00,4.00,1
CUST_1329,46.00,Male,"£78,828.00",7.00,West,Divorced,4.00,Retired,431.00,19.00,0
CUST_1330,61.00,Male,"£104,335.00",75.00,North,Divorced,4.00,Employed,618.00,15.00,0
CUST_1331,30.00,Female,"£74,935.00",98.00,East,Divorced,4.00,Employed,464.00,8.00,0
CUST_1332,54.00,Male,"£27,264.00",81.00,North,Married,4.00,Retired,741.00,9.00,1
CUST_1333,58.00,Female,"£129,491.00",5.00,North,Single,1.00,Retired,311.00,13.00,1
CUST_1334,30.00,Female,"£70,187.00",54.00,North,Divorced,1.00,Student,740.00,5.00,0
CUST_1335,24.00,Male,"£95,312.00",91.00,South,Divorced,0.00,Retired,598.00,1.00,0
CUST_1336,49.00,Male,"£127,178.00",6.00,East,Widowed,3.00,Retired,549.00,2.00,0
CUST_1337,60.00,Female,"£143,595.00",48.00,North,Widowed,1.00,Unemployed,475.00,17.00,0
CUST_1338,35.00,Male,"£86,036.00",76.00,South,Single,0.00,Student,801.00,11.00,0
CUST_1339,64.00,Male,"£35,204.00",13.00,West,Single,2.00,Retired,722.00,5.00,0
CUST_1340,46.00,Female,"£23,006.00",36.00,North,Divorced,4.00,Unemployed,378.00,10.00,0
CUST_1341,26.00,Female,"£111,165.00",68.00,East,Divorced,3.00,Retired,803.00,17.00,0
CUST_1342,47.00,Male,"£125,040.00",32.00,North,Married,3.00,Student,500.00,16.00,0
CUST_1343,28.00,Female,"£147,687.00",14.00,East,Widowed,2.00,Student,389.00,1.00,0
CUST_1344,37.00,Female,"£99,957.00",17.00,East,Widowed,0.00,Student,615.00,14.00,0
CUST_1345,23.00,Male,"£42,091.00",56.00,North,Married,0.00,Unemployed,659.00,9.00,0
CUST_1346,30.00,Male,"£75,300.00",30.00,North,Divorced,1.00,Employed,571.00,15.00,0
CUST_1347,50.00,Female,"£128,720.00",39.00,East,Married,2.00,Unemployed,593.00,8.00,1
CUST_1348,45.00,Female,"£108,926.00",23.00,South,Divorced,0.00,Retired,447.00,17.00,0
CUST_1349,60.00,Male,"£74,333.00",61.00,East,Married,1.00,Student,714.00,0.00,0
CUST_1350,19.00,Male,"£50,342.00",10.00,South,Single,4.00,Student,325.00,6.00,1
CUST_1351,22.00,Female,"£20,947.00",39.00,South,Married,1.00,Student,710.00,5.00,0
